Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,ATR_14,RSI_14,MACD,MACD_Signal,ADX_14,DI+_14,DI-_14,CCI_14
2023-12-01 00:00:00+00:00,190.3300018310547,191.55999755859372,189.22999572753903,191.2400054931641,190.3076629638672,45679300,190.38099822998046,179.45160064697265,189.52635194962238,179.45160064697265,195.7009772896327,187.15849914550782,178.61602100138293,2.58194006990562,68.56921849738201,3.5216381562759977,3.5679212836807706,35.83521636864455,33.66937283518924,14.370642486051379,64.55769145863086
2023-12-04 00:00:00+00:00,189.97999572753903,190.0500030517578,187.4499969482422,189.42999267578125,188.50650024414065,43389500,190.35499725341796,179.7444006347656,189.50883208165124,179.84291013829846,194.8888211905913,187.79749908447266,180.70617697835402,2.6704060913097134,61.686386677913895,3.293324092653478,3.513001845475312,35.07641072954185,30.17005934794886,17.758286173978064,-71.94976657616161
2023-12-05 00:00:00+00:00,190.2100067138672,194.3999938964844,190.17999267578125,193.4199981689453,192.47705078125,66628400,190.55199737548827,180.09120056152344,190.21995318843196,180.3753449630297,194.82485991699085,188.50699920654296,182.18913849609507,2.838501161600992,69.05937528670647,3.3952058303793535,3.4894426424561202,35.56902208575558,37.51082628540953,15.485429414150143,200.93382590875106
2023-12-06 00:00:00+00:00,194.4499969482422,194.75999450683597,192.1100006103516,192.32000732421875,191.3824157714844,41089700,190.71999816894532,180.49840057373046,190.60178121312046,180.84376309484105,194.75716278943378,189.03199920654296,183.30683562365215,2.824744678815272,65.32701527677031,3.3485873429171136,3.461271582548319,36.103873223807696,35.87283094338695,14.42527715351784,181.2343685775597
2023-12-07 00:00:00+00:00,193.6300048828125,195.0,193.58999633789065,194.2700042724609,193.32290649414065,47477700,191.01599884033203,180.97520080566406,191.26873086027325,181.37028235670851,195.02547730606292,189.6009994506836,184.17652159530425,2.8141975941566084,68.56993166857787,3.4294576595182207,3.4549087979422994,36.65280294035931,34.00507719431864,13.42433026092954,189.76555563731313
2023-12-08 00:00:00+00:00,194.1999969482422,195.9900054931641,193.6699981689453,195.7100067138672,194.75588989257807,53377300,191.58999938964843,181.4756008911133,192.0762355609267,181.93262448836182,195.24374699077526,190.2659996032715,185.28825221576773,2.7782409241843484,70.74586584004034,3.5686074452350454,3.477648527400849,37.39200182705972,34.53169495481724,12.60869244467347,172.0332629442757
2023-12-11 00:00:00+00:00,193.1100006103516,193.4900054931641,191.4199981689453,193.17999267578125,192.23822021484372,60943700,191.9289993286133,181.91500061035157,192.2769186727184,182.37369775061356,195.40368231146297,190.60499954223633,185.80631677300968,2.888089139227342,62.5520473024454,3.4351355598355724,3.469145933887794,36.7739276370659,30.80457453467855,16.908621523408794,54.416839134191406
2023-12-12 00:00:00+00:00,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.76077270507807,52696900,192.36000061035156,182.3342007446289,192.71929831656362,182.85747457270193,195.42206130870224,191.1004997253418,186.77893814198134,2.8962107994278203,65.17861435683068,3.4134691277620846,3.458010572662652,36.548714447593795,31.57098769351038,15.637544499872543,82.1775993888518
2023-12-13 00:00:00+00:00,195.08999633789065,198.0,194.8500061035156,197.9600067138672,196.99490356445312,70404200,193.21900177001953,182.84540100097655,193.67215438880064,183.44973073510056,196.55599370322065,191.62649993896486,186.69700617470906,2.9247559555363107,69.9931408561539,3.6168533290975233,3.489779123949627,37.11786031817405,37.12605553525009,14.362427718058917,158.65235682507986
2023-12-14 00:00:00+00:00,198.0200042724609,199.6199951171875,196.16000366210935,198.1100006103516,197.1441802978516,66831600,194.03500213623047,183.33440093994142,194.47903551999173,184.02464327922806,197.5232663204812,192.13150024414062,186.73973416780004,2.963513866231932,70.19794027634859,3.7469475489050126,3.5412128089407044,37.96336321196091,37.94568799378944,13.148168620529704,157.77723458885896
