Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,ATR_14,RSI_14,MACD,MACD_Signal,ADX_14,DI+_14,DI-_14,CCI_14
2023-09-11 00:00:00+00:00,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,178.25074768066406,58953100,183.6999984741211,186.08600036621092,181.71101018806237,186.08600036621092,190.02064071162124,180.40749969482422,170.7943586780272,3.7645779046507934,43.97926759012363,-0.9769432674737573,-1.119504694884744,27.99811409224238,23.235841658695065,36.68121643470654,-48.219888980656606
2023-09-12 00:00:00+00:00,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,175.20970153808594,90370200,183.31099853515624,185.73260040283202,180.72719070873427,185.70223576564416,190.02228729833047,180.24949951171874,170.476711725107,3.877747920267815,39.759356304088314,-1.342544161071629,-1.164112588122121,28.054093304161317,20.905829963983,37.76181992878212,-79.47113990272199
2023-09-13 00:00:00+00:00,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,173.1326141357422,84267900,182.31999969482422,185.36760040283204,179.542248164213,185.25156011655488,190.1438441411597,180.0875,170.03115585884032,3.8369783763168774,37.138242911361665,-1.7804073136530292,-1.2873715332283027,28.258752696017254,19.5835582705698,36.97371772907798,-97.19883111437541
2023-09-14 00:00:00+00:00,174.0,176.10000610351562,173.5800018310547,175.74000549316406,174.65313720703125,60895800,181.12900085449218,185.0558004760742,178.85093131493136,184.87855797446113,190.16670933059748,180.04599990844727,169.92529048629706,3.7408710375481253,40.243937057358316,-1.981121763467712,-1.4261215792761848,28.52191736875971,18.620839451537805,35.93640359177718,-91.24294135077348
2023-09-15 00:00:00+00:00,176.47999572753906,176.5,173.82000732421875,175.00999450683594,173.92764282226562,109205100,179.84300079345704,184.71980041503906,178.1525791680049,184.49155548553466,190.10549585823557,180.09649963378905,170.08750340934253,3.6635721148418923,39.24759556197586,-2.1740342827337145,-1.5757041199676907,28.61365784580095,18.423856821841166,34.02095136663415,-85.66794977411675
2023-09-18 00:00:00+00:00,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,176.86935424804688,67257600,178.69400024414062,184.4656005859375,178.1193831775864,184.23580825946283,190.00069702909187,180.270499420166,170.54030181124014,3.714971684919612,45.17462828856194,-2.0642753587420657,-1.6734183677225658,27.67380053281449,22.487568057189936,31.109170500597134,-44.2682275610931
2023-09-19 00:00:00+00:00,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,177.96255493164062,51826900,177.6310012817383,184.27480072021484,178.29222393151952,184.03322783062973,189.9679729424467,180.43199996948243,170.89602699651817,3.6266892868278426,47.23482330923771,-1.8670076196220577,-1.7121362181024642,26.72302413543131,21.86208508323288,29.550960255580925,-29.801027884682266
2023-09-20 00:00:00+00:00,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,174.40469360351562,58436200,176.88900146484374,184.02300079345704,177.78272967000035,183.69819950367028,190.0268701392175,180.34500045776366,170.66313077630983,3.6755534057284627,41.737782544292436,-1.9767608747019665,-1.765061149422365,26.275142865789256,20.005947409637862,30.457869976559365,-48.723130734558055
2023-09-21 00:00:00+00:00,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,172.8543243408203,63047900,176.5260009765625,183.70620056152345,177.08223203468776,183.31513256924327,190.05187906896842,179.98550033569336,169.9191216024183,3.5859887441517393,39.57639570186883,-2.1646681696731207,-1.8449825534725162,26.220773464852893,19.01917616132022,32.068618011498096,-80.82961712378413
2023-09-22 00:00:00+00:00,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,173.70901489257812,56725400,176.18700103759767,183.39120056152345,176.66546135313232,182.98081338167032,190.10920702814462,179.90599975585937,169.70279248357411,3.5544182336281978,41.378642564881986,-2.218616364398315,-1.9197093156576759,25.871465762754926,19.387702603212702,30.010648294532594,-67.63289119374585
2023-09-25 00:00:00+00:00,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,174.99105834960938,46172700,175.85900115966797,183.0990005493164,176.5590141673,182.71019332086186,190.10583309497892,179.77949981689454,169.45316653881017,3.501289761776724,44.073310616694684,-2.1326934266035096,-1.9623061378468427,25.548881217867688,18.258071253386202,28.262067256544963,-51.582612344775136
2023-09-26 00:00:00+00:00,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,170.89651489257812,64588900,175.4250015258789,182.65840057373046,175.72283099394855,182.28861737548954,190.23772968079092,179.36800003051758,168.49827038024424,3.5676899860535385,38.056491594059345,-2.3697312661512626,-2.043791163507727,25.866452609887805,16.623206867227466,30.775742186885903,-154.62232346181204
2023-09-27 00:00:00+00:00,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,169.3759765625,66921800,175.0470001220703,182.19240051269531,174.76049675428175,181.8235732696186,189.9856308860767,178.68349990844726,167.3813689308178,3.5981861685195686,36.086263153532386,-2.650491590588416,-2.165131248923865,26.71305978081758,15.29205638726521,33.54947572861711,-189.61502585601698
2023-09-28 00:00:00+00:00,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,169.63436889648438,56294400,174.54199981689453,181.70420043945313,174.02040687921345,181.38696264890442,188.8609866740616,177.83550033569335,166.81001399732511,3.6567650904999836,36.68614472738975,-2.8195139536093734,-2.2960077898609668,27.769217748150545,13.961323934594821,33.451749325502796,-183.5955521938892
2023-09-29 00:00:00+00:00,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,170.1511688232422,51814200,174.16200103759766,181.26580047607422,173.50942503096866,180.9878663377265,187.36720124424704,177.00250091552735,166.63780058680766,3.589941327867877,37.94067259186887,-2.8783258464510197,-2.412471401178977,28.28577288907452,15.28467200709691,31.61748345480878,-109.77820472958562
2023-10-02 00:00:00+00:00,171.22000122070312,174.3000030517578,170.92999267578125,173.75,172.6754608154297,52164500,173.74000091552733,180.9020004272461,173.5531659344289,180.70402844212938,184.9369106764251,176.21700057983398,167.49709048324286,3.5740938914576708,43.79853943139699,-2.6889815590833166,-2.467773432759845,28.234610114909557,16.725965499949087,29.469330285042123,-49.83916659623241
2023-10-03 00:00:00+00:00,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,171.33380126953125,49594600,173.0729995727539,180.49500030517578,173.34349829116627,180.3783800285747,181.64482179979183,175.35200042724608,169.05917905470034,3.5277113866406995,41.553480804727556,-2.6176840252826707,-2.4977555512644103,28.214442650240922,15.725586044857174,27.931283794697592,-62.28287608937199
2023-10-04 00:00:00+00:00,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,172.5860137939453,53020300,172.88999938964844,180.09580047607423,173.40104472224684,180.11491428871332,180.17077525987642,174.8895004272461,169.6082255946158,3.50700540251172,44.41720571268121,-2.4314793776080137,-2.484500316533131,27.93120469177805,15.870246687170875,26.074132319475616,-36.19995490116787
2023-10-05 00:00:00+00:00,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,173.8282928466797,48527900,172.98800048828124,179.70400054931642,173.67540089313093,179.91080014649356,179.89464730182317,174.7570007324219,169.6193541630206,3.453992630743539,47.18207597848699,-2.1581682789728234,-2.4192339090210697,27.114220179405134,17.53706859335713,24.570016581214354,8.518186414591066
2023-10-06 00:00:00+00:00,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,176.39231872558594,57224100,173.25800170898438,179.38940063476562,174.3689653658642,179.8158670228336,179.77632563661342,174.722501373291,169.6686771099686,3.5514827573976575,52.440617131758316,-1.713629029656289,-2.2781129331481136,25.347180277910013,20.971317729193444,22.177601934596186,75.02769831244007
2023-10-09 00:00:00+00:00,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,177.883056640625,42390800,173.54900207519532,179.05260070800782,175.2091544799187,179.7834802961799,179.69206829386633,174.70400161743163,169.71593494099693,3.5298179545712878,55.2313234386385,-1.226156637403676,-2.0677216739992264,23.6840064207238,21.741733571782177,20.710237801710814,137.14555539727223
2023-10-10 00:00:00+00:00,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,177.28675842285156,43698000,174.19200134277344,178.69140075683595,175.78748991805136,179.72883398611984,180.00898219299813,174.80850143432616,169.6080206756542,3.403410914321522,53.86965549318717,-0.8781242627009647,-1.8298021917395741,22.379844557516712,22.34358850097909,19.93657879501057,148.04188964671405
2023-10-11 00:00:00+00:00,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,178.6880340576172,47551100,175.1290023803711,178.37520080566406,176.51703776054345,179.73162492987035,180.7132921791659,175.0880012512207,169.4627103232755,3.320594882135725,56.57882742352952,-0.4829632865382223,-1.560434410699304,21.030164296048177,21.256537523853385,19.723415277645117,130.99239590225153
2023-10-12 00:00:00+00:00,180.07000732421875,182.33999633789065,179.0399932861328,180.7100067138672,179.5924072265625,56743100,176.1310028076172,178.1378009033203,177.27939575205687,179.76999284296826,181.47109633399833,175.33650131225585,169.20190629051336,3.319116918970665,58.28170717037993,-0.09526749129619816,-1.2674010268186828,20.642590991320713,25.12413120794212,18.315934191282025,139.51360344490115
